x,y,z
-3.37409,-0.45009,-9.40281
8.83958,-0.454091,4.65355
-9.66113,-0.458091,2.54021
5.41142,-0.462092,-8.39661
1.68218,-0.466093,9.84647
-7.89181,-0.470093,-6.12359
9.95536,-0.474095,-0.816085
-6.78894,-0.478096,7.32678
0.0561758,-0.482097,-9.98821
6.70584,-0.486097,7.40239
-9.94478,-0.490098,-0.92794
7.96221,-0.494099,-6.02985
-1.79735,-0.498099,9.82453
-5.31148,-0.5021,-8.4579
9.62972,-0.506101,2.6481
-8.88896,-0.510103,4.5526
3.47857,-0.514103,-9.36137
3.75902,-0.518104,9.2521
-9.02156,-0.522105,-4.28239
9.54599,-0.526105,-2.93213
-5.05766,-0.530106,8.61041
-2.08744,-0.534106,-9.76511
8.13562,-0.538107,5.78982
-9.90964,-0.542109,1.22688
6.47771,-0.54611,-7.59875
0.357022,-0.55011,9.97847
-7.0039,-0.554111,-7.11607
9.97085,-0.558112,0.520352
-7.70312,-0.562112,6.35184
1.3888,-0.566113,-9.8869
5.65482,-0.570114,8.22788
-9.72745,-0.574114,-2.24657
8.68975,-0.578116,-4.91467
-3.08709,-0.582117,9.49373
-4.13705,-0.586118,-9.08522
9.18563,-0.590118,3.90845
-9.41289,-0.594119,3.32332
4.69525,-0.598119,-8.80891
2.48873,-0.60212,9.66663
-8.36495,-0.606121,-5.44612
9.84651,-0.610121,-1.63521
-6.15532,-0.614123,7.85716
-0.769281,-0.618124,-9.95119
7.28608,-0.622125,6.821
-9.9798,-0.626125,-0.107307
7.43069,-0.630126,-6.66242
-0.978128,-0.634127,9.93183
-5.98794,-0.638127,-7.98357
9.80801,-0.642128,1.84139
-8.47542,-0.646129,5.26781
2.6905,-0.650131,-9.60929
4.50317,-0.654131,8.90469
-9.3355,-0.658132,-3.52354
9.26335,-0.662133,-3.70836
-4.32488,-0.666133,8.99176
-2.88531,-0.670134,-9.55122
8.57938,-0.674134,5.09311
-9.76613,-0.678135,2.04032
5.82237,-0.682137,-8.10153
1.175,-0.686138,9.907
-7.55868,-0.690138,-6.51077
9.9712,-0.694139,-0.305575
-7.14541,-0.69814,6.96101
0.56609,-0.70214,-9.95924
6.31025,-0.706141,7.72542
-9.87123,-0.710142,-1.43333
8.24637,-0.714142,-5.61137
-2.29427,-0.718144,9.70673
-4.86547,-0.722145,-8.70665
9.46882,-0.726146,3.13277
-9.09765,-0.730146,4.08652
3.94724,-0.734147,-9.15862
3.27646,-0.738147,9.41913
-8.77851,-0.742148,-4.73148
9.66863,-0.746149,-2.44147
-5.48355,-0.750149,8.32874
-1.58313,-0.754151,-9.84505
7.81772,-0.758152,6.18938
-9.94506,-0.762153,0.717527
6.84785,-0.766153,-7.24707
-0.153452,-0.770154,9.96912
-6.62114,-0.774155,-7.45394
9.91704,-0.778155,1.02315
-8.00593,-0.782156,5.94082
1.88971,-0.786157,-9.78831
5.21885,-0.790159,8.49348
-9.58534,-0.794159,-2.73688
8.91611,-0.79816,-4.45712
-3.56304,-0.802161,9.3092
-3.66145,-0.806161,-9.27059
8.96201,-0.810162,4.36189
-9.55562,-0.814162,2.83325
5.13149,-0.818163,-8.54391
1.98805,-0.822165,9.76584
-8.06275,-0.826166,-5.85743
9.90146,-0.830166,-1.12779
-6.53854,-0.834167,7.52008
-0.259022,-0.838168,-9.96144
6.92006,-0.842168,7.16963
-9.94505,-0.846169,-0.61646
7.74893,-0.85017,-6.26348
-1.48225,-0.85417,9.85258
-5.56267,-0.858172,-8.26561
9.68488,-0.862173,2.3366
-8.71909,-0.866174,4.81947
3.17299,-0.870174,-9.44325
4.03957,-0.874175,9.10592
-9.12758,-0.878175,-3.98949
9.42473,-0.882176,-3.22433
-4.7708,-0.886177,8.74381
-2.38902,-0.890177,-9.66955
8.29331,-0.894179,5.51556
-9.84049,-0.89818,1.5356
6.21809,-0.902181,-7.77955
0.670567,-0.906181,9.93626
-7.2031,-0.910182,-6.87655
9.95603,-0.914183,0.204319
-7.47861,-0.918183,6.57475
1.07267,-0.922184,-9.89944
5.8963,-0.926185,8.02346
-9.76727,-0.930187,-1.93269
8.50696,-0.934187,-5.17291
-2.77783,-0.938188,9.56052
-4.40577,-0.942189,-8.92757
9.27903,-0.946189,3.60615
-9.27741,-0.95019,3.60926
4.40215,-0.95419,-8.92808
2.7853,-0.958191,9.55636
-8.50901,-0.962193,-5.1644
9.76228,-0.966194,-1.9402
-5.88709,-0.970194,8.02501
-1.07559,-0.974195,-9.89414
7.47661,-0.978196,6.56837
-9.94948,-0.982196,0.207664
7.19546,-0.986197,-6.87407
-0.66171,-0.990198,9.92883
-6.21913,-0.994198,-7.7675
9.83236,-0.9982,1.52589
-8.28013,-1.0022,5.5168
2.383,-1.0062,-9.65965
4.76819,-1.0102,8.73177
-9.41395,-1.0142,-3.21697
9.11397,-1.0182,-3.98733
-4.02623,-1.0222,9.0964
-3.17616,-1.0262,-9.4265
8.70944,-1.03021,4.80462
-9.667,-1.03421,2.34086
5.55021,-1.03821,-8.25332
1.48302,-1.04221,9.83435
-7.7366,-1.04621,-6.24904
9.92543,-1.05021,-0.618726
-6.90003,-1.05421,7.16088
0.250149,-1.05821,-9.94071
6.53057,-1.06221,7.49822
-9.88006,-1.06621,-1.11697
8.0419,-1.07021,-5.84658
-1.97986,-1.07422,9.74301
-5.12172,-1.07822,-8.52088
9.53212,-1.08222,2.82266
-8.93472,-1.08622,4.35787
3.64376,-1.09022,-9.24848
3.56087,-1.09422,9.28024
-8.89426,-1.09822,-4.43689
9.55617,-1.10222,-2.73216
-5.20013,-1.10622,8.46965
-1.88726,-1.11022,-9.75734
7.9826,-1.11422,5.91918
-9.88396,-1.11822,1.02811
6.59289,-1.12222,-7.43467
0.161253,-1.12622,9.93507
-6.83007,-1.13023,-7.21614
9.90996,-1.13423,0.711512
-7.78718,-1.13823,6.16962
1.57383,-1.14223,-9.8091
5.4657,-1.14623,8.29531
-9.63334,-1.15023,-2.42398
8.74,-1.15423,-4.72018
-3.25545,-1.15823,9.38406
-3.93874,-1.16223,-9.11787
9.06117,-1.16623,4.06633
-9.42756,-1.17023,3.12277
4.84142,-1.17424,-8.67074
2.28757,-1.17824,9.66327
-8.21417,-1.18224,-5.5794
9.82515,-1.18624,-1.43505
-6.27462,-1.19024,7.69496
-0.571734,-1.19424,-9.91196
7.11371,-1.19824,6.92527
-9.92292,-1.20224,-0.300624
7.51916,-1.20624,-6.4813
-1.16568,-1.21024,9.85781
-5.79953,-1.21424,-8.0555
9.71745,-1.21824,2.02166
-8.53022,-1.22224,5.0736
2.86203,-1.22625,-9.5029
4.30471,-1.23025,8.94181
-9.21403,-1.23425,-3.68488
9.28256,-1.23825,-3.50726
-4.47478,-1.24225,8.85625
-2.68319,-1.24625,-9.55235
8.43091,-1.25025,5.23036
-9.74914,-1.25425,1.8388
5.94583,-1.25825,-7.94128
0.975712,-1.26225,9.87191
-7.38787,-1.26625,-6.61937
9.91838,-1.27025,-0.110113
-7.23834,-1.27425,6.78106
0.756148,-1.27826,-9.8891
6.12259,-1.28226,7.80191
-9.7843,-1.28626,-1.61645
8.30577,-1.29026,-5.4175
-2.46424,-1.29426,9.60481
-4.66692,-1.29826,-8.74839
9.3504,-1.30226,3.29759
-9.12146,-1.30626,3.88492
4.10089,-1.31026,-9.02585
3.07341,-1.31426,9.4248
-8.63243,-1.31826,-4.87271
9.6561,-1.32226,-2.23861
-5.60715,-1.32627,8.17318
-1.3821,-1.33027,-9.81429
7.64854,-1.33427,6.30235
-9.8964,-1.33827,0.519935
6.94528,-1.34227,-7.06834
-0.346012,-1.34627,9.90292
-6.43429,-1.35027,-7.53503
9.83382,-1.35427,1.20913
-8.06711,-1.35827,5.75125
2.06755,-1.36227,-9.68863
5.02027,-1.36627,8.53992
-9.47007,-1.37027,-2.90519
8.9446,-1.37427,-4.25505
-3.72046,-1.37828,9.17925
-3.45751,-1.38228,-9.28089
8.81839,-1.38628,4.50713
-9.54623,-1.39028,2.63375
5.26331,-1.39428,-8.3877
1.78531,-1.39828,9.73948
-7.89527,-1.40228,-5.97481
9.85703,-1.40628,-0.928083
-6.64053,-1.41028,7.34265
-0.0639694,-1.41428,-9.89928
6.73409,-1.41828,7.25538
-9.86592,-1.42228,-0.800433
7.81765,-1.42629,-6.07043
-1.66329,-1.43029,9.75642
-5.36411,-1.43429,-8.3168
9.57283,-1.43829,2.50842
-8.75233,-1.44229,4.61699
3.3342,-1.44629,-9.31619
3.83479,-1.45029,9.12091
-8.98846,-1.45429,-4.13432
9.42124,-1.45829,-3.01889
-4.90688,-1.46229,8.58978
-2.18459,-1.46629,-9.64767
8.12761,-1.47029,5.63739
-9.80038,-1.47429,1.3338
6.32468,-1.4783,-7.60349
0.473034,-1.4823,9.87821
-7.02143,-1.4863,-6.9635
9.8804,-1.4903,0.395961
-7.55211,-1.4943,6.38221
1.2569,-1.4983,-9.8069
5.69781,-1.5023,8.07948
-9.65854,-1.5063,-2.10802
8.54502,-1.5103,-4.97007
-2.94284,-1.5143,9.43645
-4.20455,-1.5183,-8.9452
9.14052,-1.52231,3.75945
-9.27862,-1.52631,3.40259
4.54253,-1.53031,-8.77631
2.57921,-1.53431,9.53906
-8.34516,-1.53831,-5.29073
9.72658,-1.54231,-1.73634
-5.99834,-1.54631,7.8504
-0.880422,-1.55031,-9.83979
7.29256,-1.55431,6.66353
-9.87783,-1.55831,0.0131783
7.27383,-1.56231,-6.68211
-0.849141,-1.56631,9.84
-6.02078,-1.57031,-7.82843
9.72704,-1.57431,1.70475
-8.3231,-1.57832,5.31365
2.54713,-1.58232,-9.53983
4.56185,-1.58632,8.75632
-9.27818,-1.59032,-3.37436
9.11996,-1.59432,-3.77947
-4.17096,-1.59832,8.94698
-2.96844,-1.60232,-9.41387
8.54755,-1.60632,4.9355
-9.63581,-1.61032,2.13495
5.66214,-1.61432,-8.08295
1.2806,-1.61832,9.78474
-7.55366,-1.62232,-6.34904
9.85786,-1.62633,-0.421406
-6.98333,-1.63033,6.96958
0.440779,-1.63433,-9.85569
6.33244,-1.63833,7.56413
-9.77826,-1.64233,-1.29937
8.087,-1.64633,-5.64712
-2.1525,-1.65033,9.62513
-4.91468,-1.65433,-8.55038
9.39918,-1.65833,2.98419
-8.94559,-1.66233,4.14887
3.79287,-1.66633,-9.10151
3.35157,-1.67033,9.27238
-8.73442,-1.67434,-4.57236
9.52826,-1.67834,-2.52891
-5.32077,-1.68234,8.29814
-1.68242,-1.68634,-9.71214
7.80085,-1.69034,6.02408
-9.82057,-1.69434,0.827965
6.6812,-1.69834,-7.24412
-0.0325714,-1.70234,9.85398
-6.63223,-1.70634,-7.28711
9.81213,-1.71034,0.892618
-7.84011,-1.71434,5.96604
1.75034,-1.71834,-9.69451
5.25804,-1.72234,8.32986
-9.50333,-1.72634,-2.58966
8.75586,-1.73035,-4.51009
-3.40897,-1.73435,9.23964
-3.72791,-1.73835,-9.11487
8.90547,-1.74235,4.20201
-9.4056,-1.74635,2.91289
4.96689,-1.75035,-8.50096
2.08032,-1.75435,9.6226
-8.0337,-1.75835,-5.68927
9.76607,-1.76235,-1.2321
-6.368,-1.76635,7.50524
-0.374721,-1.77035,-9.83491
6.91961,-1.77436,6.9979
-9.82839,-1.77836,-0.490069
7.57725,-1.78236,-6.27762
-1.34606,-1.78636,9.74664
-5.5913,-1.79036,-8.09518
9.59049,-1.79436,2.19152
-8.55115,-1.79836,4.86248
3.02,-1.80236,-9.36115
4.09675,-1.80636,8.94168
-9.05852,-1.81036,-3.82959
9.26543,-1.81436,-3.29544
-4.60512,-1.81836,8.68829
-2.47358,-1.82236,-9.51632
8.25182,-1.82636,5.34526
-9.69448,-1.83037,1.63307
6.04435,-1.83437,-7.75248
0.780342,-1.83837,9.79854
-7.19081,-1.84237,-6.70059
9.82772,-1.84637,0.0828811
-7.30168,-1.85037,6.57736
0.940424,-1.85437,-9.78146
5.91386,-1.85837,7.84683
-9.66052,-1.86237,-1.79052
8.33188,-1.86637,-5.20542
-2.62668,-1.87037,9.46585
-4.45316,-1.87438,-8.75534
9.19727,-1.87838,3.44702
-9.10927,-1.88238,3.67121
4.23616,-1.88638,-8.85983
2.86146,-1.89038,9.39353
-8.45484,-1.89438,-4.9927
9.60598,-1.89838,-2.03012
-5.71088,-1.90238,7.98541
-1.17878,-1.90638,-9.74557
7.45203,-1.91038,6.38887
-9.80972,-1.91438,0.323395
7.01395,-1.91838,-6.86471
-0.534186,-1.92238,9.79893
-6.22516,-1.92639,-7.58528
9.71333,-1.93039,1.38741
-8.0985,-1.93439,5.53827
2.23444,-1.93839,-9.55248
4.80514,-1.94239,8.55206
-9.31943,-1.94639,-3.05939
8.93747,-1.95039,-4.0395
-3.86071,-1.95439,9.01528
-3.24327,-1.95839,-9.25451
8.64239,-1.96239,4.63228
-9.50077,-1.96639,2.42253
5.37224,-1.97039,-8.20101
1.57884,-1.97439,9.67518
-7.69941,-1.9784,-6.06672
9.77446,-1.9824,-0.728004
-6.71463,-1.9864,7.13918
0.128108,-1.9904,-9.79908
6.52462,-1.9944,7.31107
-9.74886,-1.9984,-0.982958
7.85433,-2.0024,-5.85661
-1.83472,-2.0064,9.62331
-5.14767,-2.0104,-8.33425
9.42481,-2.0144,2.66742
-8.75038,-2.0184,4.39966
3.47948,-2.0224,-9.1544
3.6183,-2.02641,9.09954
-8.81418,-2.03041,-4.26469
9.38047,-2.03441,-2.805
-5.02118,-2.03841,8.40433
-1.975,-2.04241,-9.58791
7.93251,-2.04641,5.73476
-9.72206,-2.05041,1.13019
6.40431,-2.05441,-7.40028
0.277053,-2.05841,9.78193
-6.81173,-2.06241,-7.02473
9.7668,-2.06641,0.58268
-7.5943,-2.07041,6.16766
1.43289,-2.07441,-9.67696
5.48014,-2.07842,8.10236
-9.51326,-2.08242,-2.27187
8.54837,-2.08642,-4.75102
-3.0932,-2.09042,9.27697
-3.98587,-2.09442,-8.92896
8.96803,-2.09842,3.89501
-9.24278,-2.10242,3.18604
4.66227,-2.10642,-8.59222
2.36652,-2.11042,9.48397
-8.15094,-2.11442,-5.39365
9.65265,-2.11842,-1.52922
-6.08359,-2.12242,7.64757
-0.680542,-2.12643,-9.74757
7.08269,-2.13043,6.73028
-9.76794,-2.13443,-0.177801
7.32163,-2.13843,-6.46691
-1.02972,-2.14243,9.71338
-5.80196,-2.14643,-7.85685
9.58466,-2.15043,1.87347
-8.33188,-2.15443,5.09295
2.70261,-2.15843,-9.3828
4.34104,-2.16243,8.74524
-9.10766,-2.16643,-3.51527
9.08919,-2.17043,-3.56032
-4.2962,-2.17443,8.76439
-2.75269,-2.17844,-9.3636
8.35432,-2.18244,5.04404
-9.56642,-2.18644,1.92435
5.75309,-2.19044,-7.8806
1.07687,-2.19444,9.69664
-7.34375,-2.19844,-6.42154
9.75183,-2.20244,-0.226161
-7.03686,-2.20644,6.75383
0.625963,-2.21044,-9.73253
6.11256,-2.21444,7.59822
-9.63892,-2.21844,-1.47299
8.10135,-2.22245,-5.42485
-2.31308,-2.22645,9.47062
-4.6918,-2.23045,-8.54471
9.23078,-2.23445,3.13049
-8.92002,-2.23845,3.92715
3.92368,-2.24245,-8.92055
3.13281,-2.24645,9.22708
-8.54231,-2.25045,-4.68662
9.46356,-2.25445,-2.31484
-5.41743,-2.25845,8.09635
-1.47481,-2.26245,-9.62841
7.59102,-2.26645,6.10242
-9.71854,-2.27045,0.628455
6.74056,-2.27445,-7.02792
-0.222374,-2.27846,9.73443
-6.41137,-2.28246,-7.32698
9.67599,-2.28646,1.07118
-7.85723,-2.29046,5.7461
1.91613,-2.29446,-9.54274
5.03315,-2.29846,8.32973
-9.3372,-2.30246,-2.74141
8.73565,-2.30646,-4.28588
-3.54543,-2.31046,9.06045
-3.50617,-2.31446,-9.07469
8.71461,-2.31846,4.32206
-9.34431,-2.32246,2.69999
5.06944,-2.32647,-8.2999
1.86885,-2.33047,9.54339
-7.82408,-2.33447,-5.77356
9.6682,-2.33847,-1.02833
-6.43332,-2.34247,7.2887
-0.180291,-2.34647,-9.71913
6.69789,-2.35047,7.04369
-9.69583,-2.35447,-0.668787
7.60299,-2.35847,-6.05245
-1.51711,-2.36247,9.59777
-5.36449,-2.36647,-8.10075
9.42678,-2.37047,2.34877
-8.53644,-2.37448,4.63584
3.16216,-2.37848,-9.18388
3.87209,-2.38248,8.90678
-8.87094,-2.38648,-3.95108
9.21046,-2.39048,-3.07458
-4.71366,-2.39448,8.4881
-2.25827,-2.39848,-9.4418
8.04253,-2.40248,5.4356
-9.60094,-2.40648,1.42505
6.11575,-2.41048,-7.53573
0.58128,-2.41448,9.68671
-6.97159,-2.41848,-6.74891
9.69835,-2.42248,0.271313
-7.33339,-2.42648,6.35087
1.11676,-2.43049,-9.63564
5.68521,-2.43449,7.85822
-9.49938,-2.43849,-1.95332
8.32283,-2.44249,-4.97641
-2.77462,-2.44649,9.29065
-4.22991,-2.45049,-8.7237
9.00931,-2.45449,3.5788
-9.05947,-2.45849,3.447
4.35077,-2.46249,-8.66065
2.64235,-2.46649,9.32386
-8.24601,-2.47049,-5.08921
9.51695,-2.4745,-1.81786
-5.78847,-2.4785,7.76857
-0.979845,-2.4825,-9.63728
7.22887,-2.4865,6.44676
-9.68403,-2.4905,0.12997
7.05176,-2.4945,-6.63703
-0.715833,-2.4985,9.65635
-5.99476,-2.5025,-7.60265
9.55494,-2.5065,1.55581
-8.09526,-2.5105,5.30699
2.38355,-2.5145,-9.38062
4.57483,-2.5185,8.52808
-9.13318,-2.5225,-3.19719
8.893,-2.5265,-3.812
-3.98149,-2.53051,8.81727
-3.02039,-2.53451,-9.18986
8.43418,-2.53851,4.73504
-9.41642,-2.54251,2.20606
5.45212,-2.54651,-7.98684
1.37057,-2.55051,9.57165
-7.47573,-2.55451,-6.1309
9.65265,-2.55851,-0.529576
-6.75868,-2.56251,6.91041
0.315096,-2.56651,-9.6599
6.29258,-2.57051,7.33457
-9.5934,-2.57452,-1.15699
7.8542,-2.57852,-5.62697
-1.99429,-2.58252,9.45269
-4.91463,-2.58652,-8.31603
9.24044,-2.59052,2.81132
-8.71141,-2.59452,4.16892
3.60651,-2.59852,-8.95772
3.3917,-2.60252,9.04009
-8.60673,-2.60652,-4.37381
9.2996,-2.61052,-2.58893
-5.11137,-2.61452,8.18768
-1.76211,-2.61852,-9.48885
7.70844,-2.62252,5.80537
-9.60429,-2.62653,0.926759
6.45473,-2.63053,-7.17056
0.0847038,-2.63453,9.64635
-6.57816,-2.63853,-7.0545
9.61473,-2.64253,0.757617
-7.60304,-2.64653,5.93209
1.59841,-2.65053,-9.50893
5.24446,-2.65453,8.09006
-9.33094,-2.65853,-2.42193
8.51508,-2.66253,-4.51711
-3.22657,-2.66653,9.08179
-3.75559,-2.67053,-8.8749
8.7634,-2.67453,4.00621
-9.16822,-2.67854,2.96128
4.75899,-2.68254,-8.37592
2.14904,-2.68654,9.38958
-7.92662,-2.69054,-5.47081
9.53913,-2.69454,-1.32078
-6.14052,-2.69854,7.417
-0.482817,-2.70254,-9.61578
6.85099,-2.70654,6.76303
-9.61879,-2.71054,-0.363139
7.33665,-2.71454,-6.22935
-1.20123,-2.71854,9.54812
-5.56373,-2.72254,-7.85065
9.40457,-2.72655,2.02976
-8.30445,-2.73055,4.85595
2.8424,-2.73455,-9.18929
4.11142,-2.73855,8.69463
-8.90216,-2.74255,-3.6373
9.01986,-2.74655,-3.33144
-4.39956,-2.75055,8.54858
-2.53065,-2.75455,-9.27406
8.1299,-2.75855,5.12787
-9.45733,-2.76255,1.71091
5.81668,-2.76655,-7.64934
0.878499,-2.77055,9.56829
-7.10745,-2.77455,-6.46421
9.60616,-2.77856,-0.0350904
-7.05834,-2.78256,6.51439
0.80351,-2.78656,-9.57024
5.87187,-2.79056,7.59828
-9.46126,-2.79456,-1.63557
8.07995,-2.79856,-5.18483
-2.45474,-2.80256,9.28008
-4.45438,-2.80656,-8.50186
9.02655,-2.81056,3.25917
-8.85613,-2.81456,3.69422
4.0338,-2.81856,-8.70541
2.90622,-2.82256,9.14259
-8.31796,-2.82657,-4.77724
9.35911,-2.83057,-2.09642
-5.48385,-2.83457,7.86719
-1.26637,-2.83857,-9.50467
7.35356,-2.84257,6.15182
-9.57657,-2.84657,0.43163
6.76865,-2.85057,-6.78672
-0.405994,-2.85457,9.57531
-6.16834,-2.85857,-7.33349
9.50094,-2.86257,1.2401
-7.84206,-2.86657,5.50317
2.06889,-2.87057,-9.35305
4.79226,-2.87457,8.29283
-9.13442,-2.87858,-2.87683
8.67737,-2.88258,-4.04894
-3.6624,-2.88658,8.84616
-3.27509,-2.89058,-8.99546
8.49049,-2.89458,4.41961
-9.24471,-2.89858,2.47661
5.14663,-2.90258,-8.06766
1.65503,-2.90658,9.42405
-7.58561,-2.91058,-5.82984
9.53013,-2.91458,-0.825737
-6.46819,-2.91858,7.04588
0.00943565,-2.92259,-9.56339
6.45262,-2.92659,7.05682
-9.52361,-2.93059,-0.84411
7.59411,-2.93459,-5.80669
-1.67651,-2.93859,9.41032
-5.12021,-2.94259,-8.06999
9.22564,-2.94659,2.49102
-8.484,-2.95059,4.39498
3.2861,-2.95459,-8.97061
3.63656,-2.95859,8.83302
-8.64723,-2.96259,-4.05568
9.1158,-2.96659,-2.84632
-4.79791,-2.97059,8.25564
-2.03907,-2.97459,-9.32706
7.8032,-2.9786,5.49891
-9.46699,-2.9826,1.21668
6.15756,-2.9866,-7.29142
0.38542,-2.9906,9.53456
-6.72423,-2.9946,-6.76884
9.52907,-2.9986,0.452996
-7.3311,-3.0026,6.10241
1.28286,-3.0066,-9.45064
5.43763,-3.0106,7.8338
-9.30009,-3.0146,-2.10248
8.27642,-3.0186,-4.73169
-2.90562,-3.0226,9.07861
-3.98999,-3.02661,-8.65561
8.78613,-3.03061,3.69044
-8.97008,-3.03461,3.21385
4.44223,-3.03861,-8.42814
2.4178,-3.04261,9.21394
-8.00598,-3.04661,-5.1597
9.38732,-3.05061,-1.60372
-5.83738,-3.05461,7.52292
-0.777831,-3.05861,-9.48893
6.97952,-3.06261,6.47354
-9.51801,-3.06661,-0.0581981
7.05625,-3.07061,-6.38597
-0.888699,-3.07462,9.47402
-5.74399,-3.07862,-7.58477
9.35771,-3.08262,1.71196
-8.05509,-3.08662,5.05849
2.52171,-3.09062,-9.17001
4.33061,-3.09462,8.46576
-8.91078,-3.09862,-3.3161
8.8091,-3.10262,-3.574
-4.08027,-3.10662,8.58489
-2.79051,-3.11062,-9.08499
8.19362,-3.11462,4.81286
-9.29136,-3.11862,1.98615
5.5083,-3.12262,-7.74001
1.16246,-3.12662,9.42724
-7.22455,-3.13063,-6.16483
9.4901,-3.13463,-0.334889
-6.77014,-3.13863,6.65689
0.494779,-3.14263,-9.48046
6.03873,-3.14663,7.32342
-9.39843,-3.15063,-1.32021
7.82048,-3.15463,-5.3748
-2.13961,-3.15863,9.24365
-4.66617,-3.16263,-8.25982
9.01902,-3.16663,2.93762
-8.63323,-3.17063,3.92613
3.71276,-3.17464,-8.72566
3.15652,-3.17864,8.94051
-8.36583,-3.18264,-4.45911
9.17935,-3.18664,-2.36326
-5.17487,-3.19064,7.93981
-1.54783,-3.19464,-9.34872
7.45558,-3.19864,5.84662
-9.44546,-3.20264,0.725527
6.47336,-3.20664,-6.9147
-0.101844,-3.21064,9.47003
-6.32134,-3.21464,-7.0503
9.42227,-3.21864,0.927964
-7.57586,-3.22264,5.67635
1.75107,-3.22664,-9.30175
4.99183,-3.23065,8.04018
-9.11073,-3.23465,-2.55573
8.44285,-3.23865,-4.26959
-3.34041,-3.24265,8.85025
-3.51517,-3.24665,-8.78082
8.52235,-3.25065,4.09913
-9.05289,-3.25465,2.72993
4.83008,-3.25865,-8.12721
1.92858,-3.26265,9.25395
-7.67225,-3.26665,-5.51956
9.38425,-3.27065,-1.11298
-6.1665,-3.27466,7.15897
-0.289363,-3.27866,-9.44281
6.59134,-3.28266,6.76598
-9.42898,-3.28666,-0.540588
7.31635,-3.29066,-5.97014
-1.36131,-3.29466,9.34302
-5.30702,-3.29866,-7.80733
9.18578,-3.30266,2.17116
-8.2384,-3.30666,4.60378
2.96395,-3.31066,-8.95849
3.8658,-3.31466,8.60631
-8.66294,-3.31866,-3.73363
8.90981,-3.32266,-3.09439
-4.4784,-3.32667,8.29923
-2.30402,-3.33067,-9.1432
7.87419,-3.33467,5.18431
-9.30665,-3.33867,1.49653
5.85021,-3.34267,-7.38929
0.678105,-3.34667,9.39894
-6.84826,-3.35067,-6.47104
9.41933,-3.35467,0.149608
-7.04513,-3.35867,6.25183
0.971092,-3.36267,-9.36747
5.61119,-3.36667,7.56175
-9.24411,-3.37067,-1.78466
8.02032,-3.37468,-4.92809
-2.58411,-3.37868,9.05024
-4.20778,-3.38268,-8.41737
8.78575,-3.38668,3.36763
-8.75159,-3.39068,3.45151
4.12055,-3.39468,-8.4556
2.67345,-3.39868,9.01674
-8.0611,-3.40268,-4.84154
9.21288,-3.40668,-1.87547
-5.52511,-3.41068,7.60528
-1.06365,-3.41468,-9.33855
7.08867,-3.41868,6.16955
-9.39297,-3.42268,0.239632
6.76276,-3.42669,-6.52095
-0.58115,-3.43069,9.37511
-5.9038,-3.43469,-7.30398
9.28568,-3.43869,1.39698
-7.78909,-3.44269,5.24195
2.20164,-3.44669,-9.12541
4.53648,-3.45069,8.21663
-8.8941,-3.45469,-2.99333
8.57862,-3.45869,-3.80062
-3.75721,-3.46269,8.59611
-3.0362,-3.46669,-8.87488
8.23267,-3.47069,4.49193
-9.10319,-3.47469,2.24908
5.19188,-3.4787,-7.8066
1.44076,-3.4827,9.26256
-7.31834,-3.4867,-5.85533
9.35001,-3.4907,-0.626398
-6.46984,-3.4947,6.77704
0.19223,-3.4987,-9.36601
6.18435,-3.5027,7.03455
-9.31049,-3.5067,-1.00887
7.5452,-3.5107,-5.54481
-1.82176,-3.5147,9.18303
-4.85944,-3.5187,-8.00028
8.98603,-3.5227,2.61569
-8.39129,-3.52671,4.14109
3.38913,-3.53071,-8.72055
3.39159,-3.53471,8.71797
-8.38865,-3.53871,-4.13619
8.97787,-3.54271,-2.61668
-4.85509,-3.54671,7.99055
-1.81781,-3.55071,-9.16995
7.53372,-3.55471,5.53237
-9.29062,-3.55871,1.00996
6.16696,-3.56271,-7.01967
0.19493,-3.56671,9.34027
-6.45235,-3.57071,-6.75405
9.31857,-3.57471,0.621058
-7.29204,-3.57872,5.83258
1.43627,-3.58272,-9.22503
5.17198,-3.58672,7.77085
-9.06143,-3.59072,-2.23544
8.19001,-3.59472,-4.47233
-3.01701,-3.59872,8.82875
-3.73899,-3.60272,-8.54636
8.52882,-3.60672,3.77503
-8.83868,-3.61072,2.97327
4.50771,-3.61472,-8.16176
2.18954,-3.61872,9.0615
-7.73448,-3.62273,-5.20132
9.21498,-3.62673,-1.3896
-5.85476,-3.63073,7.24842
-0.579595,-3.63473,-9.298
6.70735,-3.63873,6.46305
-9.30986,-3.64273,-0.238842
7.02458,-3.64673,-6.11201
-1.05037,-3.65073,9.25035
-5.47355,-3.65473,-7.52883
9.11934,-3.65873,1.85778
-7.97525,-3.66273,4.79372
2.64595,-3.66673,-8.91931
4.07776,-3.67073,8.36048
-8.65131,-3.67473,-3.41338
8.68161,-3.67874,-3.33115
-4.15423,-3.68274,8.31744
-2.55962,-3.68674,-8.93624
7.92029,-3.69074,4.86286
-9.12418,-3.69474,1.76016
5.53387,-3.69874,-7.46295
0.956529,-3.70274,9.23985
-6.94893,-3.70674,-6.16218
9.28488,-3.71074,-0.146147
-6.743,-3.71474,6.38222
0.664793,-3.71874,-9.259
5.76006,-3.72274,7.27756
-9.16243,-3.72675,-1.4701
7.74997,-3.73075,-5.10093
-2.26362,-3.73475,8.99598
-4.40332,-3.73875,-8.16288
